row;force;time
1370;-24.37;19308
1371;-24.19;19320
1372;-24.71;19332
1373;-24.08;19344
1374;-24.32;19356
1375;-24.83;19368
1376;-25.07;19380
1377;-25.06;19392
1378;-24.05;19403
1379;-24.13;19415
1380;-24.96;19427
1381;-24.28;19439
1382;-23.92;19451
1383;-23.73;19463
1384;-24.22;19475
1385;-23.86;19487
1386;-24.29;19499
1387;-24.40;19511
1388;-24.82;19522
1389;-24.79;19534
1390;-24.34;19546
1391;-24.38;19558
1392;-24.22;19570
1393;-24.50;19582
1394;-24.90;19594
1395;-24.52;19606
1396;-24.39;19618
1397;-24.20;19630
1398;-24.21;19641
1399;-24.71;19653
1400;-24.32;19665
1401;-24.41;19677
1402;-25.15;19689
1403;-24.99;19701
1404;-24.50;19713
1405;-24.51;19725
1406;-23.55;19737
1407;-23.75;19749
1408;-23.78;19761
1409;-24.25;19772
1410;-23.89;19784
1411;-23.85;19796
1412;-24.01;19808
1413;-23.87;19820
1414;-24.11;19832
1415;-24.41;19844
1416;-23.91;19856
1417;-23.28;19868
1418;-23.68;19880
1419;-24.02;19891
1420;-24.69;19903
1421;-24.57;19915
1422;-24.35;19927
1423;-24.17;19939
1424;-24.29;19951
1425;-23.37;19963
1426;-23.46;19975
